riscv32-unknown-elf-gcc -c -Og -march=rv32i -mabi=ilp32 -static   bmpresize.s -o bmpresize.o
riscv32-unknown-elf-gcc -T./link.ld -nostdlib -nostartfiles -o bmpresize bmpresize-main.o bmpresize.o bmpresize-test.o  
../pyrisc/sim/snurisc.py       -l 4 bmpresize
Loading file bmpresize
0 0x80000000: lui    sp, 0x80018000         # R[2] <- 0x80018000, pc_next=0x80000004
830 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
831 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000000, pc_next=0x80000260
832 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
833 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000274
834 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
835 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000002, pc_next=0x8000027c
836 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000002, pc_next=0x80000280
837 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
838 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
839 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000003, pc_next=0x8000028c
840 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
841 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
842 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
843 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000002, pc_next=0x8000029c
844 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000005, pc_next=0x800002a0
845 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000000, pc_next=0x800002a4
846 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
847 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000005, pc_next=0x800002ac
848 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000001, pc_next=0x800002b0
849 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000004, pc_next=0x800002b4
850 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
851 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
852 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
853 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
854 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
855 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000001, pc_next=0x800002cc
856 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
857 0x800002d0: add    a1, a1, t4             # R[11] <- 0x80010040, pc_next=0x800002d4
858 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
859 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
860 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000002, pc_next=0x800002e0
861 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000010, pc_next=0x800002e4
862 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x03040000, pc_next=0x800002e8
863 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
864 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000003, pc_next=0x800002f0
865 0x800002f0: add    t0, t0, a1             # R[5] <- 0x00000005, pc_next=0x800002f4
866 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000002, pc_next=0x800002f8
867 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
868 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000000, pc_next=0x80000300
869 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
870 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
871 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000006, pc_next=0x8000030c
872 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x80000310
873 0x80000310: nop                           # pc_next=0x80000314
874 0x80000314: addi   a3, a3, 1              # R[13] <- 0x00000001, pc_next=0x80000318
875 0x80000318: blt    a3, t2, 0x800001e4     # R[13] <- 0x8000031c, pc_next=0x1800001e4
876 0x800001e4: bge    a3, t2, 0x8000031c     # R[24] <- 0x800001e8, pc_next=0x800001e8
877 0x800001e8: lw     a4, 16(sp)             # R[14] <- 0x00000002, pc_next=0x800001ec
878 0x800001ec: addi   t3, a4, 0              # R[28] <- 0x00000002, pc_next=0x800001f0
879 0x800001f0: slli   t3, t3, 1              # R[28] <- 0x00000004, pc_next=0x800001f4
880 0x800001f4: add    t3, t3, a4             # R[28] <- 0x00000006, pc_next=0x800001f8
881 0x800001f8: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x800001fc
882 0x800001fc: sw     t0, 8(sp)              # pc_next=0x80000200
883 0x80000200: sw     t1, 4(sp)              # pc_next=0x80000204
884 0x80000204: sw     t2, 0(sp)              # pc_next=0x80000208
885 0x80000208: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000020c
886 0x8000020c: addi   t1, a1, 0              # R[6] <- 0x00000000, pc_next=0x80000210
887 0x80000210: addi   t2, zero, 0            # R[7] <- 0x00000000, pc_next=0x80000214
888 0x80000214: bge    t0, t1, 0x80000224     # R[16] <- 0x80000218, pc_next=0x80000224
889 0x80000224: addi   a4, t2, 0              # R[14] <- 0x00000000, pc_next=0x80000228
890 0x80000228: lw     t0, 8(sp)              # R[5] <- 0x00000005, pc_next=0x8000022c
891 0x8000022c: lw     t1, 4(sp)              # R[6] <- 0x00000005, pc_next=0x80000230
892 0x80000230: lw     t2, 0(sp)              # R[7] <- 0x00000002, pc_next=0x80000234
893 0x80000234: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000238
894 0x80000238: add    t3, t3, a4             # R[28] <- 0x00000006, pc_next=0x8000023c
895 0x8000023c: bge    a4, t3, 0x80000310     # R[20] <- 0x80000240, pc_next=0x80000240
896 0x80000240: nop                           # pc_next=0x80000244
897 0x80000244: lw     t1, 4(sp)              # R[6] <- 0x00000000, pc_next=0x80000248
898 0x80000248: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x8000024c
899 0x8000024c: sw     t0, 8(sp)              # pc_next=0x80000250
900 0x80000250: sw     t2, 4(sp)              # pc_next=0x80000254
901 0x80000254: sw     t3, 0(sp)              # pc_next=0x80000258
902 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
903 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000001, pc_next=0x80000260
904 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
905 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
906 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
907 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000270
908 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x80000274
909 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
910 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000005, pc_next=0x8000027c
911 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000002, pc_next=0x80000280
912 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
913 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
914 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000000, pc_next=0x8000028c
915 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
916 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
917 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
918 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000002, pc_next=0x8000029c
919 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000002, pc_next=0x800002a0
920 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000000, pc_next=0x800002a4
921 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
922 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000002, pc_next=0x800002ac
923 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b0
924 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x800002b4
925 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
926 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
927 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
928 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
929 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
930 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000002, pc_next=0x800002cc
931 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
932 0x800002d0: add    a1, a1, t4             # R[11] <- 0x8001003c, pc_next=0x800002d4
933 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
934 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
935 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000001, pc_next=0x800002e0
936 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000008, pc_next=0x800002e4
937 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x02030400, pc_next=0x800002e8
938 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
939 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000002, pc_next=0x800002f0
940 0x800002f0: add    t0, t0, a1             # R[5] <- 0x00000007, pc_next=0x800002f4
941 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000002, pc_next=0x800002f8
942 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
943 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000000, pc_next=0x80000300
944 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
945 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
946 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000003, pc_next=0x8000030c
947 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x18000023c
948 0x8000023c: bge    a4, t3, 0x80000310     # R[20] <- 0x80000240, pc_next=0x80000240
949 0x80000240: nop                           # pc_next=0x80000244
950 0x80000244: lw     t1, 4(sp)              # R[6] <- 0x00000000, pc_next=0x80000248
951 0x80000248: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x8000024c
952 0x8000024c: sw     t0, 8(sp)              # pc_next=0x80000250
953 0x80000250: sw     t2, 4(sp)              # pc_next=0x80000254
954 0x80000254: sw     t3, 0(sp)              # pc_next=0x80000258
955 0x80000258: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000025c
956 0x8000025c: addi   t2, a3, 0              # R[7] <- 0x00000001, pc_next=0x80000260
957 0x80000260: addi   t3, zero, 0            # R[28] <- 0x00000000, pc_next=0x80000264
958 0x80000264: bge    t0, t2, 0x80000274     # R[16] <- 0x80000268, pc_next=0x80000268
959 0x80000268: add    t3, t3, t1             # R[28] <- 0x00000000, pc_next=0x8000026c
960 0x8000026c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000270
961 0x80000270: blt    t0, t2, 0x80000264     # R[21] <- 0x80000274, pc_next=0x80000274
962 0x80000274: addi   t1, t3, 0              # R[6] <- 0x00000000, pc_next=0x80000278
963 0x80000278: lw     t0, 8(sp)              # R[5] <- 0x00000007, pc_next=0x8000027c
964 0x8000027c: lw     t2, 4(sp)              # R[7] <- 0x00000002, pc_next=0x80000280
965 0x80000280: lw     t3, 0(sp)              # R[28] <- 0x00000006, pc_next=0x80000284
966 0x80000284: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x80000288
967 0x80000288: add    t1, t1, a4             # R[6] <- 0x00000003, pc_next=0x8000028c
968 0x8000028c: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000290
969 0x80000290: sw     a0, 0(sp)              # pc_next=0x80000294
970 0x80000294: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x80000298
971 0x80000298: sub    a0, a0, a2             # R[10] <- 0x00000002, pc_next=0x8000029c
972 0x8000029c: add    t1, t1, a0             # R[6] <- 0x00000005, pc_next=0x800002a0
973 0x800002a0: lw     a0, 0(sp)              # R[10] <- 0x00000000, pc_next=0x800002a4
974 0x800002a4: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x800002a8
975 0x800002a8: addi   t4, t1, 0              # R[29] <- 0x00000005, pc_next=0x800002ac
976 0x800002ac: srli   t4, t4, 2              # R[29] <- 0x00000001, pc_next=0x800002b0
977 0x800002b0: slli   t4, t4, 2              # R[29] <- 0x00000004, pc_next=0x800002b4
978 0x800002b4: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x800002b8
979 0x800002b8: sw     t2, 12(sp)             # pc_next=0x800002bc
980 0x800002bc: sw     t3, 8(sp)              # pc_next=0x800002c0
981 0x800002c0: sw     a0, 4(sp)              # pc_next=0x800002c4
982 0x800002c4: sw     a1, 0(sp)              # pc_next=0x800002c8
983 0x800002c8: sub    a0, t1, t4             # R[10] <- 0x00000001, pc_next=0x800002cc
984 0x800002cc: lw     a1, 52(sp)             # R[11] <- 0x8001003c, pc_next=0x800002d0
985 0x800002d0: add    a1, a1, t4             # R[11] <- 0x80010040, pc_next=0x800002d4
986 0x800002d4: lw     a1, 0(a1)              # R[11] <- 0x01020304, pc_next=0x800002d8
987 0x800002d8: addi   t2, zero, 3            # R[7] <- 0x00000003, pc_next=0x800002dc
988 0x800002dc: sub    t2, t2, a0             # R[7] <- 0x00000002, pc_next=0x800002e0
989 0x800002e0: slli   t2, t2, 3              # R[7] <- 0x00000010, pc_next=0x800002e4
990 0x800002e4: sll    a1, a1, t2             # R[11] <- 0x03040000, pc_next=0x800002e8
991 0x800002e8: addi   t3, zero, 24           # R[28] <- 0x00000018, pc_next=0x800002ec
992 0x800002ec: srl    a1, a1, t3             # R[11] <- 0x00000003, pc_next=0x800002f0
993 0x800002f0: add    t0, t0, a1             # R[5] <- 0x0000000a, pc_next=0x800002f4
994 0x800002f4: lw     t2, 12(sp)             # R[7] <- 0x00000002, pc_next=0x800002f8
995 0x800002f8: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x800002fc
996 0x800002fc: lw     a0, 4(sp)              # R[10] <- 0x00000000, pc_next=0x80000300
997 0x80000300: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000304
998 0x80000304: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000308
999 0x80000308: addi   a4, a4, 3              # R[14] <- 0x00000006, pc_next=0x8000030c
1000 0x8000030c: blt    a4, t3, 0x8000023c     # R[17] <- 0x80000310, pc_next=0x80000310
1001 0x80000310: nop                           # pc_next=0x80000314
1002 0x80000314: addi   a3, a3, 1              # R[13] <- 0x00000002, pc_next=0x80000318
1003 0x80000318: blt    a3, t2, 0x800001e4     # R[13] <- 0x8000031c, pc_next=0x8000031c
1004 0x8000031c: lw     t4, 24(sp)             # R[29] <- 0x00000001, pc_next=0x80000320
1005 0x80000320: slli   t4, t4, 1              # R[29] <- 0x00000002, pc_next=0x80000324
1006 0x80000324: srl    t0, t0, t4             # R[5] <- 0x00000002, pc_next=0x80000328
1007 0x80000328: lw     t1, 0(sp)              # R[6] <- 0x00000004, pc_next=0x8000032c
1008 0x8000032c: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x80000330
1009 0x80000330: sw     t0, 8(sp)              # pc_next=0x80000334
1010 0x80000334: sw     t2, 4(sp)              # pc_next=0x80000338
1011 0x80000338: sw     t4, 0(sp)              # pc_next=0x8000033c
1012 0x8000033c: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x80000340
1013 0x80000340: addi   t2, a0, 0              # R[7] <- 0x00000000, pc_next=0x80000344
1014 0x80000344: addi   t4, zero, 0            # R[29] <- 0x00000000, pc_next=0x80000348
1015 0x80000348: bge    t0, t2, 0x80000358     # R[16] <- 0x8000034c, pc_next=0x80000358
1016 0x80000358: addi   t1, t4, 0              # R[6] <- 0x00000000, pc_next=0x8000035c
1017 0x8000035c: lw     t0, 8(sp)              # R[5] <- 0x00000002, pc_next=0x80000360
1018 0x80000360: lw     t2, 4(sp)              # R[7] <- 0x00000002, pc_next=0x80000364
1019 0x80000364: lw     t4, 0(sp)              # R[29] <- 0x00000002, pc_next=0x80000368
1020 0x80000368: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x8000036c
1021 0x8000036c: add    t1, t1, a1             # R[6] <- 0x00000000, pc_next=0x80000370
1022 0x80000370: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x80000374
1023 0x80000374: sw     a0, 0(sp)              # pc_next=0x80000378
1024 0x80000378: addi   a0, zero, 2            # R[10] <- 0x00000002, pc_next=0x8000037c
1025 0x8000037c: sub    a0, a0, a2             # R[10] <- 0x00000002, pc_next=0x80000380
1026 0x80000380: add    t1, t1, a0             # R[6] <- 0x00000002, pc_next=0x80000384
1027 0x80000384: lw     a0, 0(sp)              # R[10] <- 0x00000000, pc_next=0x80000388
1028 0x80000388: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x8000038c
1029 0x8000038c: addi   t4, t1, 0              # R[29] <- 0x00000002, pc_next=0x80000390
1030 0x80000390: srli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x80000394
1031 0x80000394: slli   t4, t4, 2              # R[29] <- 0x00000000, pc_next=0x80000398
1032 0x80000398: addi   sp, sp, -16            # R[2] <- 0x80017fc4, pc_next=0x8000039c
1033 0x8000039c: sw     t2, 12(sp)             # pc_next=0x800003a0
1034 0x800003a0: sw     t3, 8(sp)              # pc_next=0x800003a4
1035 0x800003a4: sw     a0, 4(sp)              # pc_next=0x800003a8
1036 0x800003a8: sw     a1, 0(sp)              # pc_next=0x800003ac
1037 0x800003ac: sub    a0, t1, t4             # R[10] <- 0x00000002, pc_next=0x800003b0
1038 0x800003b0: lw     a1, 36(sp)             # R[11] <- 0x80018000, pc_next=0x800003b4
1039 0x800003b4: add    a1, a1, t4             # R[11] <- 0x80018000, pc_next=0x800003b8
1040 0x800003b8: lw     t2, 0(a1)              # R[7] <- 0x00000302, pc_next=0x800003bc
1041 0x800003bc: slli   t1, a0, 3              # R[6] <- 0x00000010, pc_next=0x800003c0
1042 0x800003c0: sll    t0, t0, t1             # R[5] <- 0x00020000, pc_next=0x800003c4
1043 0x800003c4: addi   sp, sp, -12            # R[2] <- 0x80017fb8, pc_next=0x800003c8
1044 0x800003c8: sw     a1, 8(sp)              # pc_next=0x800003cc
1045 0x800003cc: sw     a3, 4(sp)              # pc_next=0x800003d0
1046 0x800003d0: sw     a4, 0(sp)              # pc_next=0x800003d4
1047 0x800003d4: beq    a0, zero, 0x800003ec   # R[24] <- 0x800003d8, pc_next=0x800003d8
1048 0x800003d8: addi   a1, zero, 1            # R[11] <- 0x00000001, pc_next=0x800003dc
1049 0x800003dc: beq    a0, a1, 0x800003f4     # R[24] <- 0x800003e0, pc_next=0x800003e0
1050 0x800003e0: addi   a1, zero, 2            # R[11] <- 0x00000002, pc_next=0x800003e4
1051 0x800003e4: beq    a0, a1, 0x80000400     # R[28] <- 0x800003e8, pc_next=0x80000400
1052 0x80000400: lui    a3, 0xff010000         # R[13] <- 0xff010000, pc_next=0x80000404
1053 0x80000404: addi   a3, a3, -1             # R[13] <- 0xff00ffff, pc_next=0x80000408
1054 0x80000408: jal    zero, 0x80000418       # pc_next=0x80000418
1055 0x80000418: and    t2, t2, a3             # R[7] <- 0x00000302, pc_next=0x8000041c
1056 0x8000041c: lw     a1, 8(sp)              # R[11] <- 0x80018000, pc_next=0x80000420
1057 0x80000420: lw     a3, 4(sp)              # R[13] <- 0x00000002, pc_next=0x80000424
1058 0x80000424: lw     a4, 0(sp)              # R[14] <- 0x00000006, pc_next=0x80000428
1059 0x80000428: addi   sp, sp, 12             # R[2] <- 0x80017fc4, pc_next=0x8000042c
1060 0x8000042c: add    t2, t2, t0             # R[7] <- 0x00020302, pc_next=0x80000430
1061 0x80000430: sw     t2, 0(a1)              # pc_next=0x80000434
1062 0x80000434: lw     t2, 12(sp)             # R[7] <- 0x00000002, pc_next=0x80000438
1063 0x80000438: lw     t3, 8(sp)              # R[28] <- 0x00000006, pc_next=0x8000043c
1064 0x8000043c: lw     a0, 4(sp)              # R[10] <- 0x00000000, pc_next=0x80000440
1065 0x80000440: lw     a1, 0(sp)              # R[11] <- 0x00000000, pc_next=0x80000444
1066 0x80000444: addi   sp, sp, 16             # R[2] <- 0x80017fd4, pc_next=0x80000448
1067 0x80000448: addi   a2, a2, -1             # R[12] <- 0xffffffff, pc_next=0x8000044c
1068 0x8000044c: bge    a2, zero, 0x80000190   # R[5] <- 0x80000450, pc_next=0x80000450
1069 0x80000450: nop                           # pc_next=0x80000454
1070 0x80000454: addi   a1, a1, 3              # R[11] <- 0x00000003, pc_next=0x80000458
1071 0x80000458: addi   sp, sp, -4             # R[2] <- 0x80017fd0, pc_next=0x8000045c
1072 0x8000045c: sw     a2, 0(sp)              # pc_next=0x80000460
1073 0x80000460: lw     a2, 12(sp)             # R[12] <- 0x00000002, pc_next=0x80000464
1074 0x80000464: addi   sp, sp, -4             # R[2] <- 0x80017fcc, pc_next=0x80000468
1075 0x80000468: sw     t0, 0(sp)              # pc_next=0x8000046c
1076 0x8000046c: addi   t0, a2, 0              # R[5] <- 0x00000002, pc_next=0x80000470
1077 0x80000470: slli   t0, t0, 1              # R[5] <- 0x00000004, pc_next=0x80000474
1078 0x80000474: add    a2, a2, t0             # R[12] <- 0x00000006, pc_next=0x80000478
1079 0x80000478: lw     t0, 0(sp)              # R[5] <- 0x00020000, pc_next=0x8000047c
1080 0x8000047c: addi   sp, sp, 4              # R[2] <- 0x80017fd0, pc_next=0x80000480
1081 0x80000480: bge    a1, a2, 0x80000484     # R[4] <- 0x80000484, pc_next=0x80000484
1082 0x80000484: lw     a2, 0(sp)              # R[12] <- 0xffffffff, pc_next=0x80000488
1083 0x80000488: addi   sp, sp, 4              # R[2] <- 0x80017fd4, pc_next=0x8000048c
1084 0x8000048c: jal    zero, 0x80000160       # pc_next=0x180000160
1085 0x80000160: addi   sp, sp, -8             # R[2] <- 0x80017fcc, pc_next=0x80000164
1086 0x80000164: sw     a3, 4(sp)              # pc_next=0x80000168
1087 0x80000168: sw     a2, 0(sp)              # pc_next=0x8000016c
1088 0x8000016c: lw     a2, 16(sp)             # R[12] <- 0x00000002, pc_next=0x80000170
1089 0x80000170: addi   a3, a2, 0              # R[13] <- 0x00000002, pc_next=0x80000174
1090 0x80000174: slli   a3, a3, 1              # R[13] <- 0x00000004, pc_next=0x80000178
1091 0x80000178: add    a2, a3, a2             # R[12] <- 0x00000006, pc_next=0x8000017c
1092 0x8000017c: bge    a1, a2, 0x80000490     # R[20] <- 0x80000180, pc_next=0x80000180
1093 0x80000180: sw     a3, 4(sp)              # pc_next=0x80000184
1094 0x80000184: lw     a2, 0(sp)              # R[12] <- 0xffffffff, pc_next=0x80000188
1095 0x80000188: addi   sp, sp, 8              # R[2] <- 0x80017fd4, pc_next=0x8000018c
1096 0x8000018c: addi   a2, zero, 2            # R[12] <- 0x00000002, pc_next=0x80000190
1097 0x80000190: blt    a2, zero, 0x80000450   # pc_next=0x80000194
1098 0x80000194: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x80000198
1099 0x80000198: lw     a3, 16(sp)             # R[13] <- 0x00000002, pc_next=0x8000019c
1100 0x8000019c: addi   t2, a3, 0              # R[7] <- 0x00000002, pc_next=0x800001a0
1101 0x800001a0: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x800001a4
1102 0x800001a4: sw     t0, 8(sp)              # pc_next=0x800001a8
1103 0x800001a8: sw     t1, 4(sp)              # pc_next=0x800001ac
1104 0x800001ac: sw     t4, 0(sp)              # pc_next=0x800001b0
1105 0x800001b0: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x800001b4
1106 0x800001b4: addi   t1, a0, 0              # R[6] <- 0x00000000, pc_next=0x800001b8
1107 0x800001b8: addi   t4, zero, 0            # R[29] <- 0x00000000, pc_next=0x800001bc
1108 0x800001bc: bge    t0, t1, 0x800001cc     # R[16] <- 0x800001c0, pc_next=0x800001cc
1109 0x800001cc: addi   a3, t4, 0              # R[13] <- 0x00000000, pc_next=0x800001d0
1110 0x800001d0: lw     t0, 8(sp)              # R[5] <- 0x00000000, pc_next=0x800001d4
1111 0x800001d4: lw     t1, 4(sp)              # R[6] <- 0x00000010, pc_next=0x800001d8
1112 0x800001d8: lw     t4, 0(sp)              # R[29] <- 0x00000000, pc_next=0x800001dc
1113 0x800001dc: addi   sp, sp, 12             # R[2] <- 0x80017fd4, pc_next=0x800001e0
1114 0x800001e0: add    t2, t2, a3             # R[7] <- 0x00000002, pc_next=0x800001e4
1115 0x800001e4: bge    a3, t2, 0x8000031c     # R[24] <- 0x800001e8, pc_next=0x800001e8
1116 0x800001e8: lw     a4, 16(sp)             # R[14] <- 0x00000002, pc_next=0x800001ec
1117 0x800001ec: addi   t3, a4, 0              # R[28] <- 0x00000002, pc_next=0x800001f0
1118 0x800001f0: slli   t3, t3, 1              # R[28] <- 0x00000004, pc_next=0x800001f4
1119 0x800001f4: add    t3, t3, a4             # R[28] <- 0x00000006, pc_next=0x800001f8
1120 0x800001f8: addi   sp, sp, -12            # R[2] <- 0x80017fc8, pc_next=0x800001fc
1121 0x800001fc: sw     t0, 8(sp)              # pc_next=0x80000200
1122 0x80000200: sw     t1, 4(sp)              # pc_next=0x80000204
1123 0x80000204: sw     t2, 0(sp)              # pc_next=0x80000208
1124 0x80000208: addi   t0, zero, 0            # R[5] <- 0x00000000, pc_next=0x8000020c
1125 0x8000020c: addi   t1, a1, 0              # R[6] <- 0x00000003, pc_next=0x80000210
1126 0x80000210: addi   t2, zero, 0            # R[7] <- 0x00000000, pc_next=0x80000214
1127 0x80000214: bge    t0, t1, 0x80000224     # R[16] <- 0x80000218, pc_next=0x80000218
1128 0x80000218: add    t2, t2, a4             # R[7] <- 0x00000002, pc_next=0x8000021c
1129 0x8000021c: addi   t0, t0, 1              # R[5] <- 0x00000001, pc_next=0x80000220
1130 0x80000220: blt    t0, t1, 0x80000214     # R[21] <- 0x80000224, pc_next=0x180000214
1131 0x80000214: bge    t0, t1, 0x80000224     # R[16] <- 0x80000218, pc_next=0x80000218
1132 0x80000218: add    t2, t2, a4             # R[7] <- 0x00000004, pc_next=0x8000021c
1133 0x8000021c: addi   t0, t0, 1              # R[5] <- 0x00000002, pc_next=0x80000220
1134 0x80000220: blt    t0, t1, 0x80000214     # R[21] <- 0x80000224, pc_next=0x180000214
1135 0x80000214: bge    t0, t1, 0x80000224     # R[16] <- 0x80000218, pc_next=0x80000218
